PMATPUB_EF;PMATPUB_EM;DIST_EF_PUB;DIST_EM_PUB;IDEB_AI;IDEB_AF;DOCSUP_EF_PUB;DOCSUP_EM_PUB;TXMOINF;TXBRUTAMORT;TXCOBPLP;PINTERSAP;PINTERDRSAI;REN_TRPCBF_D;REN_TRPCBPC_D;PDEFAGUA;PDEFESGOTO;PDEFLIXO;PDEFSAN;PPOB_POS;PBF;SNIS_PAGUA;PFOCOS;POP_TOT;NOME;IBGE;estado;municipio;data;casosAcumulado;obitosAcumulado;interior/metropolitana;Região;Porte;Capital;ESPVIDA;MORT1;T_ENV;RAZDEP;ANOSEST;T_ANALF15M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FUND15A17;R1040;RDPC;RDPC1;RDPC4;RMPOB;RPOB;PMPOB;PPOB;GINI;POP;POPTOT;IDHM_E;IDHM_L;IDHM_R;IDHM;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
88.26;87.33;17.0;31.2;5.3;4.0;82.8;62.5;9.01;8.72;9.81;18.26;0.93;54.16;106.18;9.04;54.38;4.2;1.79;71.69;51.4;99.33;0.02;11237;Alvorada do Sul;410080;PR;Alvorada do Sul;2020-11-01;92;5;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.2301;-22.7817;4965;5087;5311;5211;5361;4410;4285;4544;5543;4172;4672;5283;5705
100.0;100.0;16.7;38.4;5.2;4.4;69.4;48.7;0.0;6.57;4.14;22.17;0.45;91.82;88.8;16.25;99.83;9.9;9.61;85.61;65.51;100.0;0.04;6084;Amaporã;410090;PR;Amaporã;2020-11-01;30;0;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-52.787;-23.0947;4788;4857;4989;5134;4851;4164;4191;4296;5401;4253;4565;5294;5466
94.29;93.61;10.2;25.0;6.7;5.2;68.6;88.4;7.52;5.72;3.2;26.32;4.91;25.78;111.76;14.44;34.3;9.86;6.51;61.33;30.52;100.0;0.0;18886;Ampére;410100;PR;Ampére;2020-11-01;162;4;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.4691;-25.9173;4603;5855;5143;5072;4498;3687;3358;3675;4878;3600;4375;5398;5699
92.09;100.0;11.6;25.9;6.4;4.5;70.3;77.0;8.13;8.28;9.7;26.71;1.7;58.47;107.12;3.87;57.01;1.52;1.31;64.52;41.01;100.0;0.03;20769;Andirá;410110;PR;Andirá;2020-11-01;280;4;0;Região Sul;Pequeno II;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-50.2308;-23.0537;4776;4588;5122;4685;5170;4292;4337;4548;5654;4310;4478;4708;5416
100.0;100.0;20.2;25.8;6.3;4.3;80.6;82.6;48.78;5.04;11.9;16.51;1.32;69.65;65.31;4.24;84.53;2.65;1.77;69.41;44.47;99.83;0.01;2974;Ângulo;410115;PR;Ângulo;2020-11-01;61;1;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.9158;-23.1951;4799;4790;4997;4945;5083;4265;4366;4368;5460;4276;4525;5055;5453
99.09;100.0;11.1;17.9;6.4;5.2;74.0;73.1;0.0;6.85;1.12;21.07;0.54;62.11;37.81;68.99;96.41;20.46;18.52;87.19;62.13;100.0;0.03;7587;Antônio Olinto;410130;PR;Antônio Olinto;2020-11-01;102;1;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-50.1976;-25.9809;3180;3666;3462;3506;2960;2681;2402;2725;3990;2603;2652;3699;3809
76.78;79.1;9.1;21.8;7.5;4.5;56.9;80.4;18.48;6.61;15.09;24.3;1.16;26.22;162.86;2.79;19.25;1.64;0.71;60.38;31.0;100.0;0.02;132691;Apucarana;410140;PR;Apucarana;2020-11-01;1173;46;0;Região Sul;Grande;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.4639;-23.5504;4628;4557;4676;4714;4890;4147;4288;4333;5421;4236;4358;4808;5110
84.13;87.57;7.0;18.3;6.7;4.8;75.3;81.8;10.07;6.72;15.58;23.15;0.57;16.22;162.37;3.31;12.84;1.44;1.02;41.55;20.37;100.0;0.01;118477;Arapongas;410150;PR;Arapongas;2020-11-01;3263;109;0;Região Sul;Grande;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.4263;-23.4158;4658;4587;4741;4678;4946;4161;4367;4436;5427;4248;4391;4856;5064
83.51;86.6;11.0;26.4;6.6;4.3;83.6;84.7;10.1;5.41;16.37;11.63;0.18;50.11;128.04;8.88;2.3;8.43;0.99;82.69;56.23;100.0;0.0;27906;Arapoti;410160;PR;Arapoti;2020-11-01;293;1;0;Região Sul;Pequeno II;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-49.824;-24.1412;4332;4055;4544;4344;4560;3961;3790;4129;5231;4049;3942;4540;4845
100.0;100.0;6.0;29.9;5.6;5.1;72.8;61.2;0.0;8.08;5.44;29.04;4.93;130.58;140.31;52.07;99.5;35.09;33.13;79.82;62.16;100.0;0.01;3343;Arapuã;410165;PR;Arapuã;2020-11-01;48;1;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.7861;-24.3136;4651;5017;4869;4933;4906;3995;3844;4109;5295;4008;4350;5161;5328
84.11;100.0;18.2;31.2;6.6;5.3;76.3;92.9;5.26;7.24;7.75;30.2;3.42;32.33;83.09;7.55;17.18;6.24;2.14;65.4;32.67;100.0;0.01;14098;Araruna;410170;PR;Araruna;2020-11-01;208;9;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-52.5025;-23.932;4752;5076;4871;5130;4960;4117;3929;4129;5296;4155;4495;5323;5543
88.75;88.8;16.1;28.5;5.6;4.5;76.4;80.3;11.03;5.36;30.74;16.13;0.38;48.36;108.63;12.83;14.48;0.41;0.12;76.01;50.8;100.0;0.01;137452;Araucária;410180;PR;Araucária;2020-11-01;4950;72;1;Região Sul;Grande;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-49.4052;-25.5864;3229;3616;3560;3251;3142;2839;2744;2880;4170;2644;2621;3494;3787
91.87;88.84;16.1;19.4;6.3;4.8;82.3;79.9;0.0;6.38;19.34;25.05;3.48;34.7;184.22;12.51;15.18;9.37;5.87;75.02;42.36;100.0;0.01;15999;Assaí;410190;PR;Assaí;2020-11-01;345;12;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-50.8464;-23.3701;4718;4637;4837;4790;5009;4274;4306;4467;5530;4312;4329;4865;5257
92.25;95.01;9.8;22.1;7.0;4.5;58.5;79.5;6.38;8.25;16.45;24.02;2.33;22.76;203.46;6.17;65.51;3.74;3.03;56.98;32.57;100.0;0.01;34064;Assis Chateaubriand;410200;PR;Assis Chateaubriand;2020-11-01;558;7;0;Região Sul;Pequeno II;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.5218;-24.4173;4651;5550;4776;4930;4684;3870;3632;3768;5044;3955;4411;5448;5736
90.56;94.07;5.6;17.7;7.0;4.8;81.5;93.3;9.52;7.71;18.38;23.48;1.72;28.68;150.02;3.74;0.62;1.89;0.12;61.17;35.45;100.0;0.02;26196;Astorga;410210;PR;Astorga;2020-11-01;520;7;0;Região Sul;Pequeno II;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.6672;-23.2323;4809;4743;4880;4895;5171;4244;4391;4502;5577;4316;4543;5082;5365
97.4;100.0;10.4;11.4;7.5;5.4;79.3;65.2;0.0;5.75;21.01;22.46;0.8;38.98;70.08;15.21;99.46;5.53;5.38;60.98;30.11;100.0;0.01;3999;Atalaia;410220;PR;Atalaia;2020-11-01;96;3;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-52.0555;-23.1522;4795;4781;4959;5003;5073;4243;4317;4382;5463;4253;4523;5131;5414
98.04;100.0;17.2;35.9;6.0;4.8;77.8;74.3;4.22;7.38;13.12;13.72;0.28;61.94;69.67;18.01;6.89;1.59;0.09;83.22;51.53;100.0;0.04;12602;Balsa Nova;410230;PR;Balsa Nova;2020-11-01;247;7;1;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-49.6295;-25.5808;3349;3650;3660;3455;3281;2919;2886;3022;4339;2772;2734;3609;3862
83.3;76.81;12.7;27.0;6.0;4.0;75.8;87.4;8.97;7.88;12.14;28.92;5.27;39.47;158.03;4.85;2.19;4.44;1.26;73.29;43.74;100.0;0.05;32486;Bandeirantes;410240;PR;Bandeirantes;2020-11-01;1018;37;0;Região Sul;Pequeno II;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-50.3708;-23.1083;4809;4621;5094;4802;5162;4302;4329;4527;5674;4316;4553;4858;5469
88.93;92.78;11.2;22.9;5.3;4.1;76.2;72.6;16.81;6.83;7.76;36.37;2.88;51.17;224.33;17.11;63.76;15.04;11.67;68.98;41.28;100.0;0.01;12300;Barbosa Ferraz;410250;PR;Barbosa Ferraz;2020-11-01;176;4;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-52.0044;-24.0338;4780;5248;5002;5078;5091;4135;3970;4185;5292;4141;4366;5265;5593
88.86;98.28;9.1;17.3;5.3;5.3;79.6;69.5;6.71;5.53;6.77;3.17;0.15;73.05;209.03;16.48;49.86;28.04;9.62;71.9;51.92;100.0;0.0;10314;Barracão;410260;PR;Barracão;2020-11-01;100;2;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.6328;-26.2507;4467;5628;5120;4993;4299;3583;3153;3559;4619;3561;4345;5257;5484
100.0;100.0;12.4;30.3;5.9;3.8;81.7;75.8;80.0;9.19;5.37;26.37;1.49;98.48;75.07;9.49;79.29;9.31;4.38;76.09;46.99;100.0;0.01;2828;Barra do Jacaré;410270;PR;Barra do Jacaré;2020-11-01;16;0;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-50.1846;-23.1165;4758;4560;5138;4665;5098;4304;4292;4530;5595;4295;4461;4713;5438
98.18;100.0;5.8;20.5;5.6;5.1;76.6;90.7;0.0;6.36;1.01;42.67;3.92;75.32;137.67;41.24;99.29;61.54;40.75;64.21;44.14;100.0;0.0;3774;Bela Vista da Caroba;410275;PR;Bela Vista da Caroba;2020-11-01;30;0;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.673;-25.8846;4645;5925;5317;5187;4516;3721;3272;3665;4820;3613;4450;5532;5724
78.15;91.65;23.5;27.3;5.9;3.7;63.0;82.3;9.22;8.88;19.16;26.28;1.19;45.01;141.26;3.79;20.6;4.42;1.25;64.17;40.22;100.0;0.0;15656;Bela Vista do Paraíso;410280;PR;Bela Vista do Paraíso;2020-11-01;191;5;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.1931;-22.9941;4893;4832;5110;4949;5186;4377;4450;4600;5641;4344;4573;5152;5506
99.36;100.0;12.0;20.7;6.1;4.4;69.8;82.7;14.81;6.38;3.58;22.31;0.29;91.2;94.68;41.55;53.42;37.68;26.02;74.4;50.57;100.0;0.08;16627;Bituruna;410290;PR;Bituruna;2020-11-01;49;1;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.5522;-26.1612;3409;3786;3740;3742;3215;2744;2459;2859;4164;2843;3033;4143;4173
99.17;100.0;9.2;25.0;6.7;5.8;74.1;71.8;0.0;4.12;3.56;12.94;0.0;64.11;65.29;52.58;98.28;45.05;42.4;57.99;42.8;100.0;0.0;2671;Boa Esperança do Iguaçu;410302;PR;Boa Esperança do Iguaçu;2020-11-01;43;0;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.2113;-25.6329;4593;5789;5127;5186;4522;3601;3228;3558;4808;3559;4458;5517;5765
98.9;100.0;12.2;15.5;5.5;4.9;57.1;85.7;12.2;4.95;3.56;20.19;2.28;90.35;53.05;58.02;96.47;54.73;50.71;82.58;60.49;95.54;0.02;6665;Boa Ventura de São Roque;410304;PR;Boa Ventura de São Roque;2020-11-01;9;0;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.543;-24.8773;4225;4435;4397;4386;4416;3627;3343;3906;5090;3742;3921;4691;4751
99.17;100.0;7.8;20.9;5.3;4.4;56.3;68.5;8.13;7.21;3.78;29.65;2.16;100.2;172.72;18.09;93.15;17.64;14.71;76.89;56.61;100.0;0.0;7911;Boa Vista da Aparecida;410305;PR;Boa Vista da Aparecida;2020-11-01;147;3;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.4121;-25.4312;4496;5438;4872;4985;4464;3610;3285;3557;4900;3642;4376;5364;5457
98.74;81.16;30.2;51.6;5.5;3.9;54.3;75.9;15.0;6.97;7.07;19.12;0.36;91.08;149.51;36.29;19.3;22.23;6.74;79.77;50.22;100.0;0.04;12477;Bocaiúva do Sul;410310;PR;Bocaiúva do Sul;2020-11-01;241;3;1;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-49.1146;-25.2071;3243;3446;3662;3400;3220;2884;2819;3039;4249;2627;2518;3323;3734
99.37;100.0;7.8;19.1;7.2;5.9;81.9;87.1;16.13;9.64;1.77;3.72;0.0;45.27;113.04;13.14;4.56;47.12;2.35;53.75;35.79;100.0;0.0;3733;Bom Jesus do Sul;410315;PR;Bom Jesus do Sul;2020-11-01;25;1;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.5959;-26.1963;4569;5872;5091;5095;4471;3647;3202;3640;4806;3592;4410;5411;5593
95.68;100.0;15.7;26.8;6.3;4.3;57.6;78.4;11.63;8.69;3.01;30.14;0.17;30.79;140.34;8.92;96.99;4.98;4.09;55.35;28.05;100.0;0.05;7019;Bom Sucesso;410320;PR;Bom Sucesso;2020-11-01;107;1;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.7675;-23.7068;4650;4691;4848;4903;4914;4070;4112;4247;5428;4195;4263;4940;5185
99.73;100.0;6.6;15.6;7.7;6.0;88.6;80.0;27.78;7.15;6.46;23.91;1.57;42.49;72.53;36.2;7.72;32.78;7.32;45.35;26.41;100.0;0.0;3358;Bom Sucesso do Sul;410322;PR;Bom Sucesso do Sul;2020-11-01;17;0;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-52.8357;-26.0736;4534;5442;4886;5087;4530;3714;3270;3650;4912;3595;4327;5446;5556
91.92;100.0;10.4;30.5;6.4;5.2;71.6;81.5;11.24;10.3;6.26;35.8;6.27;64.78;175.36;13.23;72.72;10.92;8.74;68.48;41.72;100.0;0.0;7280;Borrazópolis;410330;PR;Borrazópolis;2020-11-01;120;3;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.5879;-23.9371;4650;4723;4778;4919;4911;4037;4045;4226;5430;4134;4282;5045;5276
92.2;65.93;8.6;18.8;6.5;4.7;79.1;78.8;0.0;7.21;12.98;19.62;1.82;78.51;126.47;19.46;99.13;14.07;12.28;77.73;49.83;100.0;0.0;5687;Braganey;410335;PR;Braganey;2020-11-01;58;2;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.1222;-24.8178;4598;5544;4649;4955;4630;3872;3586;3872;5135;3923;4238;5269;5504
100.0;100.0;15.9;22.8;5.0;3.5;62.0;83.8;18.52;12.23;6.39;25.38;5.37;82.15;86.84;7.63;98.53;5.77;5.19;65.9;39.17;100.0;0.0;2943;Brasilândia do Sul;410337;PR;Brasilândia do Sul;2020-11-01;42;1;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.528;-24.1982;4703;5526;5021;5021;4674;3951;3610;3802;5088;4036;4513;5443;5753
97.03;100.0;17.0;49.1;6.0;4.0;77.4;66.7;66.67;7.21;5.19;14.91;0.59;66.38;77.26;17.58;94.98;10.67;9.51;64.3;36.23;100.0;0.03;2911;Cafeara;410340;PR;Cafeara;2020-11-01;69;0;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.7146;-22.7895;5003;4893;5310;5287;5250;4388;4489;4603;5616;4497;4771;5319;5610
92.92;91.18;9.9;25.3;7.0;4.9;77.9;69.6;13.33;4.77;16.38;19.23;3.45;26.03;86.15;5.87;19.59;4.54;3.26;49.09;31.17;100.0;0.0;17175;Cafelândia;410345;PR;Cafelândia;2020-11-01;295;1;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.3212;-24.6193;4599;5546;4620;4898;4635;3879;3641;3845;4988;3965;4325;5256;5586
100.0;100.0;13.6;21.1;5.9;4.1;56.9;72.2;19.61;7.54;1.98;19.01;1.1;53.06;88.54;11.4;98.08;6.7;5.77;60.8;34.85;100.0;0.01;4245;Cafezal do Sul;410347;PR;Cafezal do Sul;2020-11-01;33;1;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-53.5129;-23.901;4718;5331;5049;5110;4750;3974;3715;3928;5198;4051;4489;5395;5621
90.74;100.0;16.8;30.5;6.1;4.6;76.5;70.2;0.0;6.41;6.87;24.18;0.31;41.04;194.23;11.55;92.87;10.08;8.71;68.96;37.01;100.0;0.0;8583;Califórnia;410350;PR;Califórnia;2020-11-01;107;2;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.3578;-23.6571;4611;4695;4619;4841;4952;4078;4051;4238;5442;4173;4271;4882;5086
83.95;93.68;19.6;35.4;5.5;4.1;78.4;86.7;7.07;7.56;9.65;29.43;2.24;97.54;126.88;4.21;1.24;3.08;0.63;77.55;59.96;100.0;0.05;25401;Cambará;410360;PR;Cambará;2020-11-01;327;8;0;Região Sul;Pequeno II;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-50.0757;-23.0427;4787;4449;5132;4751;5143;4335;4390;4558;5643;4330;4541;4715;5460
93.15;93.23;18.2;29.1;6.7;4.5;87.8;88.0;14.76;6.57;23.29;19.01;0.63;34.74;156.89;2.04;10.96;1.04;0.75;62.48;37.57;100.0;0.01;105347;Cambé;410370;PR;Cambé;2020-11-01;2228;38;0;Região Sul;Médio;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.2803;-23.277;4685;4558;4707;4746;4998;4129;4386;4478;5521;4309;4308;4882;5194
95.4;100.0;20.3;31.7;6.7;4.5;76.3;72.4;30.61;8.2;11.58;23.35;0.49;75.37;206.26;13.91;76.81;10.43;8.15;66.38;40.39;100.0;0.01;7808;Cambira;410380;PR;Cambira;2020-11-01;105;3;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.5796;-23.5895;4604;4394;4634;4762;4927;4087;4171;4360;5488;4215;4320;4851;5031
96.35;100.0;17.4;20.8;5.8;5.0;76.5;84.8;18.1;9.77;12.09;62.93;12.65;48.17;173.15;9.2;93.06;10.65;8.0;66.71;37.92;100.0;0.01;15042;Campina da Lagoa;410390;PR;Campina da Lagoa;2020-11-01;49;3;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-52.798;-24.5898;4562;5459;4431;4811;4695;3946;3610;3884;5051;3921;4221;5178;5542
100.0;100.0;13.4;27.3;5.4;5.0;93.9;100.0;0.0;4.92;1.45;16.33;0.0;122.17;61.47;62.43;96.97;57.78;55.45;80.23;55.49;100.0;0.05;4062;Campina do Simão;410395;PR;Campina do Simão;2020-11-01;6;1;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-51.8241;-25.0806;4282;4469;4340;4621;4467;3625;3423;3861;5128;3666;4058;4841;4882
90.85;96.81;12.8;33.4;5.7;4.0;88.7;79.8;9.5;5.83;17.11;28.11;0.18;50.98;137.99;11.16;4.65;1.8;0.67;72.14;49.23;100.0;0.02;42547;Campina Grande do Sul;410400;PR;Campina Grande do Sul;2020-11-01;1133;26;1;Região Sul;Pequeno II;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-49.0555;-25.3049;3139;3376;3587;3328;3058;2815;2785;2929;4112;2423;2365;3240;3647
98.55;100.0;11.3;24.6;5.8;5.0;71.3;60.2;0.0;7.21;3.27;15.28;0.49;90.8;151.28;20.39;98.68;21.36;18.16;80.99;60.54;100.0;0.01;4162;Campo Bonito;410405;PR;Campo Bonito;2020-11-01;57;0;0;Região Sul;Pequeno I;0;75.55;8.94;10.37;42.7;8.22;4.9;8.37;6.17;76.56;11.96;968.17;194.8;961.46;99.92;233.11;5.08;13.5;0.488;11309086;11310996;0.764;0.843;0.7709999999999999;0.792;-52.9944;-25.0299;4579;5393;4651;5085;4620;3821;3568;3909;5195;3839;4271;5245;5353
